"video_id","titulo","canal","pais_id","fecha_publicacion","fecha_snapshot","vistas","likes","comentarios","duracion_min","categoria_id"
"loH9rSjron8","Yeison Jiménez - Aventurero (Letra)","Keller Lyrics",4,"2026-01-11","2026-01-12",413957,2299,146,"3.2",10
"-poSVOan2fw","The Prototype | Poppy Playtime Chapter 5 Cinematic Trailer","Mob Entertainment",4,"2026-01-10","2026-01-12",2545581,223067,17363,"1.77",20
"tZZRlBREAb8","STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS","Joxy",4,"2026-01-12","2026-01-12",469576,6748,31,"0.15",20
"tfSy_GCnFWs","El Vuelo Eterno — Yeison Jiménez Q.E.P.D (Corrido Homenaje)","Leandro Antonio - Topic",4,"2026-01-11","2026-01-12",53116,1997,0,"4.07",10
"U31h34fvbiI","15 DETALLES OCULTOS de POPPY PLAYTIME 5 💙 Tráiler 3 (Análisis)","Nintendúo",4,"2026-01-10","2026-01-12",352266,13433,407,"9.97",20
"3evTODUTlbU","ENCONTRÉ UN LEGENDARIO, PERO... (Minecraft Pokemon, Episodio 7)","Rubius Z",4,"2026-01-11","2026-01-12",821697,75877,4404,"27.6",20
"N5l8WQGlSIs","Yeison Jiménez - Aventurero 💔 (LETRA)","RadioReggaeton",4,"2026-01-11","2026-01-12",9486,95,3,"3.2",10
"8ZEzEJQ3yqU","[CC SUB] Official Trailer - The Earth วิวาห์ปฐพี | บ้านวาทินวณิช 4 Elements","NORTH STAR ENTERTAINMENT",4,"2026-01-11","2026-01-12",124447,12963,542,"2.17",24
"ZJjzk4f3pMs","No Debi Aceptar Este Trabajo...😰 | Scary Shawarma","Peli",4,"2026-01-11","2026-01-12",76299,6778,417,"34.65",20
"19o3R_AVats","Fuerza Regida - Marlboro Rojo (Letra)","RIXELUS",4,"2026-01-09","2026-01-12",1013635,4212,32,"3.08",10
"PBjxFUgzl_o","Tobey Maguire en Avengers Doomsday I Loki protagonista I Trailer Final podría arreglar las cosas...","Somos Geeks",4,"2026-01-11","2026-01-12",97731,3829,261,"17.78",1
"NypCUh8l7_w","Encontramos un MULTIPLICADOR de DIAMANTES en Minecraft!","Dagar",4,"2026-01-11","2026-01-12",350556,5607,429,"23.58",20
"RnODm50umT8","Espinoza Paz - Soltero Feliz (Letra)","SabroSón",4,"2026-01-10","2026-01-12",27371,86,0,"3.88",10
"ThCDAkRMWPk","1006 ESTA AQUI!!! - Poppy Playtime Capitulo 5 Trailer - Analisis y Reaccion","ÑeBoyGamer",4,"2026-01-10","2026-01-12",133404,8729,1408,"14.85",20
"L7e14GV1LzQ","NUEVA MAQUINA DE PVP EN ROBA UN BRAINROT!🥊","ElAbrahaham",4,"2026-01-11","2026-01-12",479175,15944,2349,"30.85",20
"H88I15Zi8Iw","Vicente Fernández - Acá Entre Nos (Letra/Lyrics)","Último Sombrero",4,"2026-01-10","2026-01-12",38872,104,0,"3.27",22
"cNMKFhdTN6I","🇪🇸 👑 Kings World Cup Nations 2026 👑 Jornada 3 Día 2","Kings League Spain",4,"2026-01-12","2026-01-12",335523,2991,7,"465.38",17
"Cu6CEoXhQlA","Romeo Santos - Necio (Letra)","Harmony Lyrics",4,"2026-01-03","2026-01-12",36451,55,3,"4.42",22
"qjew1yoIQxs","Le Hice STREAM SNIPING a Mi CRUSH Como CRIATURA MARÍTIMA PROTECTORA en Criaturas del Sonaria","TurboBlox",4,"2026-01-11","2026-01-12",129769,2753,202,"15.88",20
"v_uTktHtBXg","Ana Gabriel - No Te Hago Falta (Letra/Lyrics)","Amanecer",4,"2026-01-04","2026-01-12",99761,272,10,"4.98",22
"OmpTZB5Sh9k","Cada Segundo +1 de VELOCIDAD para ESCAPAR DE LA MUERTE en Roblox!","Dagar Roblox",4,"2026-01-11","2026-01-12",188232,2450,178,"15.15",20
"mPGEypmiRRM","Vicente Fernández - La Derrota (Letra/Lyrics)","Astro Monkey",4,"2026-01-10","2026-01-12",80614,178,3,"3.28",22
"xktwUbS981Y","Viviendo como ZOMBIE BEBÉ en Minecraft!","Awita",4,"2026-01-11","2026-01-12",142505,4833,523,"28.68",20
"O9hmkMUh4QU","Alejandro Fernández - Me Dedique A Perderte (Letra)","Eternal ILY",4,"2026-01-06","2026-01-12",34958,87,3,"3.9",22
"JqZSehCOxc8","CONSEGUI EL BRAINROT MAS OP EN PVP COMPLETO (STEAL A BRAINROT ROBLOX)","Chuy Mine",4,"2026-01-11","2026-01-12",169980,4963,357,"22.8",20
"EochZ-iyrqQ","Ryan Castro, Kapo, Gangsta - LA VILLA (Video Oficial) | HOPI SENDÉ","Ryan Castro",4,"2026-01-09","2026-01-12",2045234,36559,1387,"3.37",10
"Wf6Ocyr42YM","STEAL A BRAINROT PERO LOS BRAINROT PUEDEN COMERTE 🤩😮","ChuuyMine",4,"2026-01-10","2026-01-12",955293,18404,747,"21.78",20
"c50IBD96vH4","Ryan Castro - LA VILLA (Letra/Lyrics) ft. Kapo & Gangsta","7clouds",4,"2026-01-10","2026-01-12",201148,1472,61,"3.22",10
"CMwNDSKwnUc","LA GANGA INTENTA LO IMPOSIBLE EN CALL OF DUTY WARZONE *Ganar* 🤣 | WESTCOL ","WestCOL",4,"2026-01-11","2026-01-12",63475,1683,42,"100.9",20
"h8A4hbrfuZs","Gilberto Santa Rosa - Sin Voluntad  (Letra)","LatinFest",4,"2026-01-06","2026-01-12",22628,57,0,"5",22
"uVGvumlS_MY","NUNCA JUEGUES la TORRE TROLL de STRANGER THINGS en Roblox","Lyna",4,"2026-01-11","2026-01-12",184704,3206,385,"17.9",20
"C159tAx3WvE","Tainy, Anuel AA, Ozuna - Adicto (Letra)","Urban Fest",4,"2026-01-11","2026-01-12",17898,69,0,"4.68",22
"4mmvfpoE000","Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger 3d Animal Game Funny 3d Animals","Flygame Animals",4,"2026-01-11","2026-01-12",271078,12656,191,"10.58",1
"X3RvpRIOV-M","Jerry Rivera - QUÉ HAY DE MALO (Letra)","Mexi Music",4,"2026-01-06","2026-01-12",21277,35,1,"5",22
"BgN8-Kbm_Qk","!LLUVIA DE GOLES¡ BARCELONA 3 - 2 REAL MADRID⚽ SUPERCOPA - PARTIDO SIMULADO - RELATO REY DEPORTIVO","REY DEPORTIVO",4,"2026-01-11","2026-01-12",836888,2449,7,"125.53",17
"lUF8_UNgJ0M","Jesse & Joy - Dueles (Letra)","Aquarius Reggaeton",4,"2026-01-10","2026-01-12",108726,293,2,"4.13",10
"Lqs6R-lwsLo","ESCONDIDAS EXTREMO en BROOKHAVEN","SoyWelix",4,"2026-01-11","2026-01-12",136017,1671,104,"13.42",22
"rB503AM-SRc","Juan Gabriel - Así Fue (Letra)","Voces del Alma",4,"2026-01-09","2026-01-12",592170,1011,22,"6.32",22
"hqEuNKw0yS0","EL PELIGRO DIVIDE BROOKHAVEN RP..","SoyWelix Brookhaven",4,"2026-01-11","2026-01-12",153988,1858,86,"13.97",22
"UltNGwJkB08","Amin Martinez, Los Chiches del Vallenato 30 Grandes Exitos De Los Chiches del Vallenato","Amin Martinez",4,"2026-01-11","2026-01-12",10182,69,3,"106.53",10
"wNy4duMfO0w","Best of Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger 3d Animal Game Funny 3d Animals","Hulk Land",4,"2026-01-11","2026-01-12",482295,25937,752,"13",22
"7u1wdEmwtFk","Shakira - Chantaje ft. Maluma (Letra)","Big Sound",4,"2026-01-04","2026-01-12",191506,777,5,"3.25",10
"hO6fQNj5WLc","Probé Steal a Brainrot por ULTIMA VEZ???","SoyNeto",4,"2026-01-11","2026-01-12",136896,3204,553,"28.8",20
"F3ZUJRzUVKc","Fuerza Regida - TU SANCHO (Letra)","GroovLatn",4,"2026-01-10","2026-01-12",316654,349,3,"3",22
"jlRvEcJpIVM","Minecraft pero Puedes Hacer CRAFTEOS de BEDROCK","Nacho",4,"2026-01-10","2026-01-12",458227,6409,348,"27.77",20
"a45_83NQWAA","Sia - Cheap Thrills (Lyrics) ft. Sean Paul","Arcade Music",4,"2026-01-05","2026-01-12",871329,4155,19,"3.75",10
"g74ebPfoFCE","FREE FIRE METIÓ LA SKIN DE ESTE YOUTUBER Y LA MÍA NO…","TheDonato",4,"2026-01-11","2026-01-12",528869,18848,408,"17.12",20
"n6rFnQwkpaE","De Que Duele Duele","Los Despechados - Topic",4,"2025-12-18","2026-01-12",1604,19,0,"3.73",10
"0AKmnTsFddI","Me Hice Pasar por ASESINO a SUELDO Para MATAR a mis AMIGOS en GTA 5...","TurboJuega",4,"2026-01-11","2026-01-12",53750,1680,116,"12.5",20
"Seu-vwH9Mrc","Romeo Santos - La Diabla (Letra/Lyrics)","SoundKream",4,"2026-01-11","2026-01-12",11520,57,0,"4",10
"biuHXIw25yU","Dance se souber Tik Tok (2026) ❤️","Dj Danny Albuquerque",5,"2026-01-11","2026-01-12",99469,867,43,"8.35",10
"dcJzDWhThzg","🚨BOMBA! O novo Experimento é um CATNAP DO AVESSO em Poppy Playtime 5","Terrorizando",5,"2026-01-11","2026-01-12",83801,7120,545,"25.82",20
"jE_Tq_x14MU","JOGO COMPLETO: BRASIL X PERU | COPA DO MUNDO KINGS LEAGUE 2026 | 3ª RODADA","CazéTV",5,"2026-01-11","2026-01-12",1454228,28914,9,"216.82",17
"KCG8mAwXpj4","Louvores de Adoração 2026,As Melhores Músicas Gospel As Mais Tocadas,Top Gospel ,HINOS #musicagospel","Nova Hinos Evangélicos",5,"2026-01-11","2026-01-12",57249,603,17,"129.85",10
"-poSVOan2fw","The Prototype | Poppy Playtime Chapter 5 Cinematic Trailer","Mob Entertainment",5,"2026-01-10","2026-01-12",2545581,223067,17363,"1.77",20
"f7O-Zyrv_u8","DIA 9 - BRASIL X PERU | KINGS WORLD CUP NATIONS- !socio - Siga @Gaules!","Gaules",5,"2026-01-12","2026-01-12",421011,14464,5,"455.42",20
"yjsOfyQqJ0g","EU DANDO NA BUNDA DELA ELA SO FALAVA DALE DALE - MANEIRINHO DO RECIFE E MC BALAKINHA, BIEL XCAMOSO","01 DO FUNK ",5,"2026-01-11","2026-01-12",30893,188,5,"2.23",10
"jJrXCOJsz8Y","15 DETALHES QUE VOCÊ NÃO VIU no NOVO TRAILER OFICIAL de POPPY PLAYTIME 5...","NightExtreme",5,"2026-01-11","2026-01-12",21429,1279,161,"19.68",20
"J8jOc1IEmvQ","CRIEI UMA CONTA DO ZERO E JÁ LIBEREI A BASE MAIS RARA DO BRAINROT… 😱","Canal Clash War",5,"2026-01-11","2026-01-12",194537,12737,9038,"14.02",20
"GqI_8BstnTE","MHRAP - FEITICEIRO DESCOLADO 2 🔥| Jujutsu Kaisen","MHRAP",5,"2026-01-11","2026-01-12",27379,7655,764,"2.65",10
"dxxe_NG7_TQ","BOMBA! TRAILER DOS X-MEN EM VINGADORES DOOMSDAY [análise completa]","Ei Nerd",5,"2026-01-10","2026-01-12",450108,38903,984,"8.73",24
"ch5PJXpIg-w","Do Zero ao 1 Milhão de Velocidade na Corrida INIFINITA!","ProbIems",5,"2026-01-11","2026-01-12",337452,7758,446,"28.4",20
"aLhNrk_Agk8","NATANZINHO LIMA 2026 ( REPERTÓRIO NOVO 2026 ) CD NOVO - MÚSICAS NOVAS","Música TopTop",5,"2026-01-11","2026-01-12",15540,164,3,"45.55",10
"51dc7-p_ZgM","Ven Devorame Otra Vez","Lalo Rodríguez - Topic",2,"2026-01-07","2026-01-14",609613,4672,9,"5.13",10
"8ZEzEJQ3yqU","[CC SUB] Official Trailer - The Earth วิวาห์ปฐพี | บ้านวาทินวณิช 4 Elements","NORTH STAR ENTERTAINMENT",5,"2026-01-11","2026-01-12",124447,12963,542,"2.17",24
"0QzrqpJlWO0","👑 O JAY É NOSSO REI POR 24 HORAS 👑","Mundo Torajo Jovem",5,"2026-01-11","2026-01-12",115137,13186,2251,"17.65",24
"vA1F6FN1rXk","WLO - Rei do Mundo [ One Piece / Rocks D. Xebec ]","WLO",5,"2026-01-11","2026-01-12",29653,5631,152,"5.4",10
"R5dd1npCu-o","DUB BR | POPPY PLAYTIME 5 - O PROTÓTIPO TRAILER","Cianimation Fandubs",5,"2026-01-10","2026-01-12",25603,1739,111,"1.77",20
"G2BHqS1xq8c","NOVO CERBERUS E AI MI GATITO e MÁQUINA DE DUELOS na ATUALIZAÇÃO DO ROUBE UM BRAINROT!","PIZÃO",5,"2026-01-11","2026-01-12",189352,2904,300,"17.13",20
"jEcBjqHWQtI","☀️ Pagode Verão 2026 - Convite de Casamento / Quando Te Encontrei / Te Quero Comigo / Que Situação","Leleco",5,"2026-01-10","2026-01-12",38140,430,16,"7.57",10
"MMbCcZ_oa2M","AVENGERS: DOOMSDAY (2026) | Fantastic 4 & Wakandans Trailer | Marvel Comics | Concept","TeaserCon",5,"2026-01-11","2026-01-12",124393,1240,51,"1.15",1
"KjuJCeo6rOw","ESSE HOMEM ENTRA NA SUA LANCHONETE. VOCÊ ATENDE ELE? - Scary Shawarma Kiosk: The Anomaly","Jazzghost",5,"2026-01-10","2026-01-12",1661579,84850,7589,"66.63",20
"_P7upRQgNzQ","Patrick Costa, @HenriqueeJuliano, @Eogrelo  - NÃO ERA PRA IR MAS EU VOU (VÍDEO OFICIAL)","Patrick Costa Oficial",5,"2026-01-09","2026-01-12",129360,1328,24,"3.22",22
"KaQLnjz815w","BMX DE R$1 PARA MILIONÁRIA no GTA 5!","GamerCosta",5,"2026-01-11","2026-01-12",59765,815,43,"13.18",20
"Yi7PN51kD3s","SEMI NUA - MC Negão Original, MC GP, MC Ryan SP, MC Meno K, Aaron, MC RN do Capão, Du'L, MC Rick","FUNK DE DRAK",5,"2026-01-11","2026-01-12",10391,114,2,"9.15",10
"M48Zus3sUX8","O PERIGO DIVIDE O BROOKHAVEN RP..","WELIX",5,"2026-01-11","2026-01-12",112737,2437,200,"14.57",22
"c70Dvo-LyM0","Amo Minha Favela - MC Meno K e DJ Japa NK (Video Clipe Oficial)","MC MENO K",5,"2026-01-09","2026-01-12",636516,9454,268,"2.25",10
"eFx1rIGet-c","Sobrevivendo como os MONSTROS mais FAMOSOS do Minecraft!","Kass & KR",5,"2026-01-11","2026-01-12",176954,5006,78,"21.63",20
"UI_PYweONXs","SET Paz Terrivel - Mc Fr da Norte, Mc Tuto, Mc Leozinho ZS e Mc Menor da VG","Mc Fr da Norte",5,"2026-01-09","2026-01-12",37498,2568,251,"4.58",22
"MueCGeE18wA","EVOLUI O CARRO POLÍCIAL no BROOKHAVEN","King - FILMES",5,"2026-01-11","2026-01-12",48964,710,73,"56.65",22
"AJ84zS7hXME","MONTAGEM REBOLA","ATLXS - Topic",5,"2026-01-11","2026-01-12",79035,1208,51,"1.7",10
"W3UjI67l-pI","TRANSFORMEI a ÁRVORE MÃE do 99 NOITES NA FLORESTA 🌳🫢","TEODORO",5,"2026-01-11","2026-01-12",181816,7309,490,"14.4",20
"q_9prRsw9m4","FORRÓ BOYS… CURTIÇÃO ROLÊ E BALADA (ÁUDIO VISUAL)","Forró Boys",5,"2026-01-09","2026-01-12",39510,1005,31,"3",10
"oIato4ON4W8","LOKIS POBREZINHO FICOU BRAVO | Roblox","Lokis",5,"2026-01-11","2026-01-12",34658,406,51,"11.15",20
"sR7ttW4WrUk","Air Supply - All Out Of Love (Lyrics)","Orbital Music",5,"2026-01-04","2026-01-12",39545,200,3,"3.9",24
"VsIpyPCT0EQ","ESCONDE-ESCONDE EXTREMO no BROOKHAVEN","KingOfYouTube",5,"2026-01-11","2026-01-12",66534,1763,217,"14.33",20
"iZyJ0M-Hzhw","NETTO BRITO - SE EU TE PERDOAR (NÃO É PRA MIM QUE CÊ TEM QUE PEDIR DESCULPA) MUSICA NOVA 2026","Dodô Diplomata",5,"2026-01-08","2026-01-12",44520,426,27,"2.9",10
"lmD5U2nrU9Y","FINGINDO SER A DEUSA NO APOSTADO !! PEDIRAM MINHA TELA !!!","dak calvo",5,"2026-01-11","2026-01-12",51527,3826,179,"18.82",20
"x0BvuedCorM","Se Pra Tu Tá Bom","O Tubarão - Topic",5,"2025-12-12","2026-01-12",66279,1366,0,"2.8",10
"4mmvfpoE000","Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger 3d Animal Game Funny 3d Animals","Flygame Animals",5,"2026-01-11","2026-01-12",271078,12656,191,"10.58",1
"msBzkFNa2rw","BOLA UMA VELA PRA TRAVAR O CHIP - MC Meno K (DJ Yuri Pedrada)","AS PURAS DO FUNK",5,"2026-01-06","2026-01-12",22850,366,4,"3.2",22
"kof5RGsNoOg","DOMESTIQUEI LOBOS INFECTADOS NO 99 NOITES NA FLORESTA","Bayo",5,"2026-01-11","2026-01-12",73895,2523,233,"25.02",20
"d3LoMajoR2w","Paixão Pela Presença (30 Anos - LEGADO - Ao Vivo)","Daniel & Samuel - Topic",5,"2025-12-18","2026-01-12",31039,661,12,"5.78",10
"kl3NcFehUYc","O incrivel deck do top 1 não usa condição de vitoria!","Artube Clash",5,"2026-01-11","2026-01-12",81868,6234,182,"21",20
"61KFz_SaWyw","NO BATIDÃO (Super Slowed)","Gross Musik - Topic",5,"2026-01-05","2026-01-12",551219,5610,0,"2.05",10
"ylkdBF4_zp8","EU SOU O ZOOKEEPER E OS ANIMAIS FUGIRAM! (Roblox Zoo or Oof)","Texinho Blox",5,"2026-01-11","2026-01-12",42174,1628,132,"16.4",20
"36HGGy5QBSQ","LEMBREI DE TU - MC Meno K (Fepache)","Favela Funk By Funk 24por48",5,"2026-01-10","2026-01-12",173519,645,9,"2.02",10
"cgUTZlFcAeM","ENCONTRE O BOTÃO NÍVEL IMPOSSIVEL do ROBLOX!","MarceloBlox",5,"2026-01-11","2026-01-12",28941,816,58,"17.38",20
"cxAEeRwuW-s","Toni Braxton - Un-Break My Heart (Lyrics)","Aura Hype",5,"2026-01-04","2026-01-12",401913,1357,27,"4.42",10
"15koJ1GPHMY","FINGI TER 8 ANOS NO ROUBE UM BRAINROT","Lucas Clash ON",5,"2026-01-10","2026-01-12",399113,9624,1508,"16.38",20
"BLkDOvwrcQY","Liguei pra Dizer Que Te Amo","Taty Pink - Topic",5,"2026-01-07","2026-01-12",20633,182,5,"3.15",10
"loH9rSjron8","Yeison Jiménez - Aventurero (Letra)","Keller Lyrics",6,"2026-01-11","2026-01-12",413957,2299,146,"3.2",10
"-poSVOan2fw","The Prototype | Poppy Playtime Chapter 5 Cinematic Trailer","Mob Entertainment",6,"2026-01-10","2026-01-12",2545581,223067,17363,"1.77",20
"tZZRlBREAb8","STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS","Joxy",6,"2026-01-12","2026-01-12",469576,6748,31,"0.15",20
"w74JzRt7xUI","La Noche Mas Linda","Adalberto Santiago - Topic",6,"2025-12-29","2026-01-12",105071,1392,19,"5.7",10
"U31h34fvbiI","15 DETALLES OCULTOS de POPPY PLAYTIME 5 💙 Tráiler 3 (Análisis)","Nintendúo",6,"2026-01-10","2026-01-12",352266,13433,407,"9.97",20
"L7e14GV1LzQ","NUEVA MAQUINA DE PVP EN ROBA UN BRAINROT!🥊","ElAbrahaham",6,"2026-01-11","2026-01-12",479175,15944,2349,"30.85",20
"O9hmkMUh4QU","Alejandro Fernández - Me Dedique A Perderte (Letra)","Eternal ILY",6,"2026-01-06","2026-01-12",34958,87,3,"3.9",22
"PBjxFUgzl_o","Tobey Maguire en Avengers Doomsday I Loki protagonista I Trailer Final podría arreglar las cosas...","Somos Geeks",6,"2026-01-11","2026-01-12",97731,3829,261,"17.78",1
"NypCUh8l7_w","Encontramos un MULTIPLICADOR de DIAMANTES en Minecraft!","Dagar",6,"2026-01-11","2026-01-12",350556,5607,429,"23.58",20
"7u1wdEmwtFk","Shakira - Chantaje ft. Maluma (Letra)","Big Sound",6,"2026-01-04","2026-01-12",191506,777,5,"3.25",10
"ThCDAkRMWPk","1006 ESTA AQUI!!! - Poppy Playtime Capitulo 5 Trailer - Analisis y Reaccion","ÑeBoyGamer",6,"2026-01-10","2026-01-12",133404,8729,1408,"14.85",20
"3evTODUTlbU","ENCONTRÉ UN LEGENDARIO, PERO... (Minecraft Pokemon, Episodio 7)","Rubius Z",6,"2026-01-11","2026-01-12",821697,75877,4404,"27.6",20
"19o3R_AVats","Fuerza Regida - Marlboro Rojo (Letra)","RIXELUS",6,"2026-01-09","2026-01-12",1013635,4212,32,"3.08",10
"2nCm1UWqnNs","El Trailer Filtrado de Avengers Doomsday conecta con ENDGAME y los X-MEN de FOX pero NADIE LO VIÓ !","El Murcielago de Kripton",6,"2026-01-10","2026-01-12",85719,1325,68,"8.82",24
"uVGvumlS_MY","NUNCA JUEGUES la TORRE TROLL de STRANGER THINGS en Roblox","Lyna",6,"2026-01-11","2026-01-12",184704,3206,385,"17.9",20
"v_uTktHtBXg","Ana Gabriel - No Te Hago Falta (Letra/Lyrics)","Amanecer",6,"2026-01-04","2026-01-12",99761,272,10,"4.98",22
"qx4zjMFa1_c","Malcolm In The Middle: La vida sigue siendo injusta | Avance | Disney+","Disney+ Latinoamérica",6,"2026-01-09","2026-01-12",110669,4724,264,"0.52",22
"JqZSehCOxc8","CONSEGUI EL BRAINROT MAS OP EN PVP COMPLETO (STEAL A BRAINROT ROBLOX)","Chuy Mine",6,"2026-01-11","2026-01-12",169980,4963,357,"22.8",20
"lUF8_UNgJ0M","Jesse & Joy - Dueles (Letra)","Aquarius Reggaeton",6,"2026-01-10","2026-01-12",108726,293,2,"4.13",10
"OmpTZB5Sh9k","Cada Segundo +1 de VELOCIDAD para ESCAPAR DE LA MUERTE en Roblox!","Dagar Roblox",6,"2026-01-11","2026-01-12",188232,2450,178,"15.15",20
"F3ZUJRzUVKc","Fuerza Regida - TU SANCHO (Letra)","GroovLatn",6,"2026-01-10","2026-01-12",316654,349,3,"3",22
"xktwUbS981Y","Viviendo como ZOMBIE BEBÉ en Minecraft!","Awita",6,"2026-01-11","2026-01-12",142505,4833,523,"28.68",20
"wRJLmynZCVQ","Darell, Brytiago - VELITAS (Letra)","Sonalux",6,"2026-01-08","2026-01-12",71335,186,6,"3.78",10
"4mmvfpoE000","Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger 3d Animal Game Funny 3d Animals","Flygame Animals",6,"2026-01-11","2026-01-12",271078,12656,191,"10.58",1
"4c2LgeyQlgg","Alci Acosta - No Renunciaré (Letra/Lyrics)","imferse - ",6,"2026-01-07","2026-01-12",64211,218,1,"3.15",10
"qjew1yoIQxs","Le Hice STREAM SNIPING a Mi CRUSH Como CRIATURA MARÍTIMA PROTECTORA en Criaturas del Sonaria","TurboBlox",6,"2026-01-11","2026-01-12",129769,2753,202,"15.88",20
"SnQPMMCgvfw","Ojos Achinados (Extended Version)","DJ Lalo - Topic",6,"2026-01-08","2026-01-12",17119,271,0,"4.75",10
"Lqs6R-lwsLo","ESCONDIDAS EXTREMO en BROOKHAVEN","SoyWelix",6,"2026-01-11","2026-01-12",136017,1671,104,"13.42",22
"VafS670ixCM","GOZALO (ULTRA SLOWED) - ARIIS","PHONK 47",6,"2026-01-04","2026-01-12",372480,2006,69,"2.43",10
"Wf6Ocyr42YM","STEAL A BRAINROT PERO LOS BRAINROT PUEDEN COMERTE 🤩😮","ChuuyMine",6,"2026-01-10","2026-01-12",955293,18404,747,"21.78",20
"Cu6CEoXhQlA","Romeo Santos - Necio (Letra)","Harmony Lyrics",6,"2026-01-03","2026-01-12",36451,55,3,"4.42",22
"hO6fQNj5WLc","Probé Steal a Brainrot por ULTIMA VEZ???","SoyNeto",6,"2026-01-11","2026-01-12",136896,3204,553,"28.8",20
"rB503AM-SRc","Juan Gabriel - Así Fue (Letra)","Voces del Alma",6,"2026-01-09","2026-01-12",592170,1011,22,"6.32",22
"hqEuNKw0yS0","EL PELIGRO DIVIDE BROOKHAVEN RP..","SoyWelix Brookhaven",6,"2026-01-11","2026-01-12",153988,1858,86,"13.97",22
"yG0tkY7t1k4","Rocío Dúrcal - Hoy Lo Vi Pasar (Letra)","MexSun",6,"2026-01-07","2026-01-12",116362,394,7,"3.38",22
"adZsd0YwctU","Sobreviví a un Apocalipsis Zombie en Minecraft!","Trolero",6,"2026-01-11","2026-01-12",83945,1902,165,"26.33",20
"y1DAgqFUIjs","Romeo Santos, Prince Royce - Dardos (Letra) || ámame, solo un CC por lo menos","Marinosaurio",6,"2026-01-06","2026-01-12",88169,546,5,"4.07",10
"v5c8Yuom5jE","Una Anomalia se lleva a mi hermanita en Scary Shawarma Kiosk: the ANOMALY roblox | paolazgames","paolazgames",6,"2026-01-11","2026-01-12",78921,1177,212,"20.68",20
"Nmc1lhaxRyg","Asi Soy Yo","Alexis Cortés - Topic",6,"2025-12-12","2026-01-12",358347,2278,10,"2.87",10
"bI2G2mQJO9w","COMENZAMOS EL 2026 DE LA MEJOR MANERA POSIBLE!!! CON LOS PODERES PERUANOS!!!","Golemcito Games",6,"2026-01-11","2026-01-12",117722,12785,373,"10.32",20
"frtp1MZF_G0","Romeo Santos - Necio (Letra/Lyrics)","Crixara",6,"2026-01-11","2026-01-12",6353,97,0,"4.42",10
"uOmnIV2HK4I","ESCAPA del MEGA TSUNAMI de BRAINROTS en Roblox...","Neto y Flex",6,"2026-01-10","2026-01-12",667914,6268,608,"37.87",20
"a45_83NQWAA","Sia - Cheap Thrills (Lyrics) ft. Sean Paul","Arcade Music",6,"2026-01-05","2026-01-12",871329,4155,19,"3.75",10
"SWbpjWHMyWw","TRADEO un NOOBINI por BRAINROTS OG!😱 Steal a Brainrot","Jonbtc",6,"2026-01-11","2026-01-12",107082,1963,170,"36.68",20
"c50IBD96vH4","Ryan Castro - LA VILLA (Letra/Lyrics) ft. Kapo & Gangsta","7clouds",6,"2026-01-10","2026-01-12",201148,1472,61,"3.22",10
"wNy4duMfO0w","Best of Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger 3d Animal Game Funny 3d Animals","Hulk Land",6,"2026-01-11","2026-01-12",482295,25937,752,"13",22
"N5l8WQGlSIs","Yeison Jiménez - Aventurero 💔 (LETRA)","RadioReggaeton",6,"2026-01-11","2026-01-12",9486,95,3,"3.2",10
"aHJGuRaUhA0","Me INFILTRE en un CLAN de SOLO CELULAR en Rivals...","baitomiTV",6,"2026-01-11","2026-01-12",134406,1271,154,"20.52",20
"Seu-vwH9Mrc","Romeo Santos - La Diabla (Letra/Lyrics)","SoundKream",6,"2026-01-11","2026-01-12",11520,57,0,"4",10
"G0EUTKJdZqs","Invasión PHONK vs Bunker Seguro en Minecraft","ARSEL",6,"2026-01-11","2026-01-12",52402,1256,125,"16.85",20
"FzTtdmYSTxM","Mix Oreja de Van Gogh - Son del Duke","Orquesta SON DEL DUKE",1,"2026-01-11","2026-01-13",337842,9494,1307,"6",10
"rF09C9zXnfs","ONE PIECE: Temporada 2 | Avance oficial | Netflix","Netflix Latinoamérica",1,"2026-01-12","2026-01-13",92276,8701,653,"1.83",24
"yhGkqp5nOGw","Minecraft PERO los Bloques dan ARMAS ALEATORIAS","Acenix",1,"2026-01-12","2026-01-13",186987,5659,422,"32.6",20
"frtp1MZF_G0","Romeo Santos - Necio (Letra/Lyrics)","Crixara",1,"2026-01-11","2026-01-13",284938,506,1,"4.42",10
"8Pi3BlIKjhM","ONE PIECE Temporada 2 Tráiler 2 Español Latino (2026)","ONE Media Español",1,"2026-01-12","2026-01-13",34225,2217,220,"1.98",1
"Cv6KAoV11WQ","Adios 99 NOCHES en el BOSQUE, Roblox lo ARRUINO...","SoyPato",1,"2026-01-12","2026-01-13",489107,12344,3069,"14.28",20
